trip_id,vehicle_model,battery_capacity_kWh,battery_start_%,battery_start_kWh,eff_kWh_per_km,max_possible_km,predicted_remaining_km
TR008226,Model 3,75,56.31,42.233,0.15,281.55,27.61
TR008227,Atto 3,75,94.19,70.642,0.17,415.54,352.94
TR008228,ZS EV,50,51.31,25.655,0.18,142.53,0.0
TR008229,Leaf,50,92.16,46.08,0.192,240.0,36.74
TR008230,Atto 3,75,86.98,65.235,0.17,383.74,273.89
TR008231,Atto 3,50,97.69,48.845,0.1615,302.45,238.08
TR008232,Leaf,40,98.37,39.348,0.152,258.87,144.97
TR008233,Leaf,50,87.53,43.765,0.16,273.53,0.0
TR008234,ZS EV,50,61.03,30.515,0.216,141.27,61.03
TR008235,Leaf,60,88.32,52.992,0.152,348.63,191.4
TR008236,Atto 3,40,53.94,21.576,0.17,126.92,0.0
TR008237,Atto 3,50,97.08,48.54,0.17,285.53,0.0
TR008238,Atto 3,40,62.86,25.144,0.204,123.25,25.2
TR008239,Atto 3,75,82.2,61.65,0.204,302.21,0.0
TR008240,Atto 3,50,58.82,29.41,0.204,144.17,74.37
TR008241,Leaf,60,91.63,54.978,0.192,286.34,129.76
TR008242,Model 3,40,61.05,24.42,0.15,162.8,3.91
TR008243,Model 3,40,67.2,26.88,0.15,179.2,80.85
TR008244,Atto 3,75,92.79,69.593,0.1615,430.91,249.39
TR008245,ZS EV,75,71.66,53.745,0.216,248.82,146.18
TR008246,Atto 3,50,73.63,36.815,0.1615,227.96,98.93
TR008247,ZS EV,75,69.42,52.065,0.18,289.25,0.0
TR008248,Model 3,75,47.76,35.82,0.15,238.8,179.93
TR008249,Atto 3,60,47.44,28.464,0.17,167.44,90.48
TR008250,Model 3,50,41.68,20.84,0.18,115.78,0.0
TR008251,Atto 3,75,97.73,73.297,0.204,359.3,263.62
TR008252,ZS EV,50,40.68,20.34,0.18,113.0,0.0
TR008253,Leaf,50,58.66,29.33,0.152,192.96,63.91
TR008254,Model 3,75,47.45,35.587,0.18,197.71,45.65
TR008255,ZS EV,75,83.07,62.302,0.216,288.44,0.0
TR008256,ZS EV,40,87.71,35.084,0.18,194.91,0.0
TR008257,Model 3,40,43.5,17.4,0.15,116.0,19.6
TR008258,Model 3,75,61.65,46.237,0.15,308.25,0.0
TR008259,Model 3,40,66.3,26.52,0.15,176.8,0.0
TR008260,Leaf,40,46.28,18.512,0.152,121.79,0.0
TR008261,ZS EV,60,45.8,27.48,0.171,160.7,95.58
TR008262,Leaf,40,48.92,19.568,0.192,101.92,0.0
TR008263,Atto 3,60,82.37,49.422,0.1615,306.02,67.69
TR008264,Model 3,50,71.77,35.885,0.15,239.23,124.17
TR008265,Model 3,60,99.72,59.832,0.15,398.88,211.73
TR008266,Atto 3,60,68.57,41.142,0.17,242.01,180.48
TR008267,Leaf,50,69.92,34.96,0.192,182.08,78.95
TR008268,Model 3,60,56.78,34.068,0.15,227.12,0.0
TR008269,Model 3,60,68.97,41.382,0.1425,290.4,181.02
TR008270,ZS EV,40,97.87,39.148,0.18,217.49,40.93
TR008271,Leaf,75,70.2,52.65,0.16,329.06,204.0
TR008272,Leaf,50,85.65,42.825,0.192,223.05,0.0
TR008273,ZS EV,60,64.86,38.916,0.18,216.2,0.0
TR008274,Atto 3,75,61.18,45.885,0.17,269.91,198.58
TR008275,ZS EV,40,96.68,38.672,0.18,214.84,4.58
TR008276,Model 3,50,75.34,37.67,0.15,251.13,154.67
TR008277,Model 3,50,89.66,44.83,0.15,298.87,124.71
TR008278,Leaf,75,70.29,52.718,0.16,329.48,260.74
TR008279,Leaf,40,92.76,37.104,0.152,244.11,6.7
TR008280,Atto 3,60,51.34,30.804,0.17,181.2,101.34
TR008281,Model 3,50,79.88,39.94,0.15,266.27,0.0
TR008282,Leaf,75,49.81,37.358,0.152,245.77,0.0
TR008283,Atto 3,50,47.2,23.6,0.1615,146.13,33.03
TR008284,Leaf,75,72.81,54.608,0.16,341.3,0.0
TR008285,Model 3,60,55.0,33.0,0.1425,231.58,0.0
TR008286,Atto 3,50,55.1,27.55,0.204,135.05,0.83
TR008287,Model 3,50,53.01,26.505,0.15,176.7,0.0
TR008288,ZS EV,75,59.43,44.572,0.18,247.62,63.24
TR008289,Leaf,75,73.44,55.08,0.192,286.88,148.02
TR008290,Leaf,40,40.77,16.308,0.16,101.93,0.0
TR008291,ZS EV,60,69.63,41.778,0.18,232.1,3.68
TR008292,Model 3,40,82.97,33.188,0.1425,232.9,148.06
TR008293,Model 3,50,57.42,28.71,0.1425,201.47,0.0
TR008294,Atto 3,60,70.06,42.036,0.204,206.06,5.71
TR008295,Model 3,40,43.34,17.336,0.15,115.57,0.0
TR008296,Leaf,40,87.91,35.164,0.152,231.34,0.0
TR008297,Atto 3,75,43.65,32.737,0.17,192.57,0.0
TR008298,Model 3,60,85.81,51.486,0.15,343.24,103.09
TR008299,ZS EV,50,88.4,44.2,0.216,204.63,50.51
TR008300,Atto 3,60,88.92,53.352,0.204,261.53,0.0
TR008301,Leaf,75,88.16,66.12,0.152,435.0,254.74
TR008302,Leaf,40,42.91,17.164,0.16,107.27,65.3
TR008303,ZS EV,60,95.77,57.462,0.18,319.23,0.0
TR008304,Atto 3,75,60.69,45.517,0.17,267.75,211.6
TR008305,Leaf,60,67.13,40.278,0.16,251.74,72.36
TR008306,Leaf,60,52.69,31.614,0.192,164.66,0.0
TR008307,Atto 3,40,74.69,29.876,0.17,175.74,144.8
TR008308,Model 3,40,49.05,19.62,0.18,109.0,0.0
TR008309,ZS EV,40,69.99,27.996,0.18,155.53,32.49
TR008310,ZS EV,75,43.84,32.88,0.216,152.22,50.02
TR008311,Model 3,50,42.13,21.065,0.15,140.43,28.29
TR008312,ZS EV,40,77.34,30.936,0.171,180.91,71.57
TR008313,Leaf,75,91.62,68.715,0.16,429.47,224.08
TR008314,Atto 3,50,51.83,25.915,0.17,152.44,13.32
TR008315,Atto 3,75,72.96,54.72,0.17,321.88,116.7
TR008316,ZS EV,60,48.22,28.932,0.171,169.19,113.92
TR008317,Model 3,75,69.54,52.155,0.1425,366.0,136.53
TR008318,Model 3,50,45.27,22.635,0.1425,158.84,34.28
TR008319,Model 3,60,41.55,24.93,0.18,138.5,0.0
TR008320,Model 3,50,51.87,25.935,0.15,172.9,105.47
TR008321,ZS EV,60,67.88,40.728,0.18,226.27,33.43
TR008322,ZS EV,40,87.81,35.124,0.18,195.13,69.87
TR008323,Model 3,50,86.17,43.085,0.15,287.23,38.28
TR008324,Model 3,75,50.09,37.568,0.15,250.45,91.06
TR008325,Leaf,50,75.48,37.74,0.152,248.29,0.0
TR008326,Model 3,40,43.11,17.244,0.15,114.96,0.0
TR008327,Atto 3,75,48.35,36.263,0.17,213.31,96.33
TR008328,Model 3,50,45.85,22.925,0.15,152.83,0.0
TR008329,Atto 3,60,44.98,26.988,0.204,132.29,90.6
TR008330,Leaf,50,93.03,46.515,0.16,290.72,204.46
TR008331,ZS EV,75,75.73,56.797,0.18,315.54,14.3
TR008332,Model 3,75,76.86,57.645,0.1425,404.53,299.64
TR008333,Atto 3,50,97.61,48.805,0.17,287.09,38.16
TR008334,Model 3,75,54.26,40.695,0.1425,285.58,130.25
TR008335,Leaf,50,57.36,28.68,0.16,179.25,41.71
TR008336,Leaf,60,95.16,57.096,0.192,297.38,131.49
TR008337,Leaf,40,80.47,32.188,0.152,211.76,106.14
TR008338,Atto 3,60,86.74,52.044,0.204,255.12,206.53
TR008339,Model 3,40,41.89,16.756,0.1425,117.59,0.0
TR008340,ZS EV,75,84.72,63.54,0.18,353.0,17.15
TR008341,Atto 3,40,52.33,20.932,0.204,102.61,0.0
TR008342,Leaf,40,73.54,29.416,0.16,183.85,0.0
TR008343,Leaf,40,86.03,34.412,0.16,215.07,162.06
TR008344,Atto 3,60,63.82,38.292,0.1615,237.1,150.07
TR008345,ZS EV,75,80.87,60.653,0.171,354.69,195.76
TR008346,ZS EV,75,98.81,74.108,0.18,411.71,233.1
TR008347,Leaf,40,52.39,20.956,0.192,109.15,2.29
TR008348,Atto 3,40,70.93,28.372,0.17,166.89,28.31
TR008349,Leaf,60,94.21,56.526,0.16,353.29,180.48
TR008350,ZS EV,75,83.11,62.333,0.18,346.29,131.95
TR008351,Model 3,50,41.42,20.71,0.15,138.07,13.05
TR008352,Leaf,75,79.34,59.505,0.16,371.91,338.28
TR008353,Atto 3,75,85.24,63.93,0.1615,395.85,200.87
TR008354,Leaf,50,93.28,46.64,0.152,306.84,223.01
TR008355,ZS EV,40,81.27,32.508,0.18,180.6,0.0
TR008356,ZS EV,40,64.77,25.908,0.216,119.94,0.0
TR008357,ZS EV,75,60.08,45.06,0.18,250.33,0.0
TR008358,Model 3,60,40.74,24.444,0.1425,171.54,6.63
TR008359,Atto 3,60,96.15,57.69,0.17,339.35,288.35
TR008360,ZS EV,50,69.85,34.925,0.18,194.03,125.9
TR008361,ZS EV,75,89.05,66.787,0.18,371.04,0.0
TR008362,Model 3,75,83.08,62.31,0.15,415.4,351.03
TR008363,Atto 3,75,69.42,52.065,0.1615,322.38,179.63
TR008364,Model 3,60,90.57,54.342,0.18,301.9,57.4
TR008365,Leaf,75,60.05,45.038,0.152,296.3,0.0
TR008366,Atto 3,60,83.13,49.878,0.1615,308.84,232.41
TR008367,ZS EV,50,82.65,41.325,0.171,241.67,0.0
TR008368,ZS EV,40,55.81,22.324,0.18,124.02,0.0
TR008369,Leaf,40,46.07,18.428,0.16,115.17,73.0
TR008370,Atto 3,50,93.76,46.88,0.17,275.76,79.58
TR008371,ZS EV,75,68.29,51.218,0.18,284.54,138.57
TR008372,ZS EV,60,44.35,26.61,0.171,155.61,0.0
TR008373,ZS EV,50,59.23,29.615,0.18,164.53,0.0
TR008374,Atto 3,50,58.85,29.425,0.1615,182.2,0.0
TR008375,Leaf,60,79.22,47.532,0.16,297.07,204.69
TR008376,Atto 3,40,88.79,35.516,0.1615,219.91,184.53
TR008377,Atto 3,60,51.9,31.14,0.17,183.18,43.36
TR008378,Atto 3,40,85.88,34.352,0.1615,212.71,90.2
TR008379,Leaf,75,87.01,65.257,0.16,407.86,329.39
TR008380,Atto 3,60,70.49,42.294,0.17,248.79,0.0
TR008381,Model 3,60,49.78,29.868,0.1425,209.6,101.21
TR008382,Atto 3,75,47.56,35.67,0.1615,220.87,0.0
TR008383,Model 3,75,90.94,68.205,0.15,454.7,308.71
TR008384,Atto 3,75,56.58,42.435,0.1615,262.76,132.17
TR008385,ZS EV,50,94.51,47.255,0.216,218.77,143.5
TR008386,Model 3,60,87.24,52.344,0.18,290.8,0.0
TR008387,Atto 3,50,47.69,23.845,0.17,140.26,68.91
TR008388,Atto 3,75,89.51,67.132,0.1615,415.68,328.93
TR008389,Atto 3,40,93.7,37.48,0.17,220.47,43.46
TR008390,Atto 3,40,41.14,16.456,0.17,96.8,0.0
TR008391,Leaf,60,92.7,55.62,0.16,347.62,206.91
TR008392,Atto 3,40,87.45,34.98,0.17,205.76,42.06
TR008393,Leaf,60,66.03,39.618,0.152,260.64,0.0
TR008394,Model 3,50,74.19,37.095,0.1425,260.32,0.0
TR008395,ZS EV,60,93.65,56.19,0.18,312.17,224.51
TR008396,ZS EV,40,90.64,36.256,0.18,201.42,121.18
TR008397,Leaf,50,69.31,34.655,0.192,180.49,29.43
TR008398,Leaf,50,97.11,48.555,0.16,303.47,223.87
TR008399,Model 3,75,91.48,68.61,0.18,381.17,302.92
TR008400,ZS EV,50,90.39,45.195,0.171,264.3,145.84
TR008401,Leaf,60,77.94,46.764,0.16,292.27,166.21
TR008402,ZS EV,40,45.51,18.204,0.18,101.13,0.0
TR008403,ZS EV,60,90.42,54.252,0.171,317.26,0.0
TR008404,Model 3,75,89.37,67.028,0.1425,470.37,235.46
TR008405,Model 3,40,67.1,26.84,0.15,178.93,0.0
TR008406,Atto 3,50,92.33,46.165,0.204,226.3,67.44
TR008407,ZS EV,75,89.25,66.938,0.18,371.88,226.28
TR008408,Leaf,60,80.19,48.114,0.16,300.71,171.14
TR008409,Model 3,60,89.89,53.934,0.15,359.56,129.74
TR008410,Leaf,60,61.17,36.702,0.16,229.39,159.05
TR008411,Atto 3,50,96.23,48.115,0.17,283.03,114.02
TR008412,ZS EV,50,85.34,42.67,0.216,197.55,50.72
TR008413,Model 3,40,98.26,39.304,0.18,218.36,69.78
TR008414,ZS EV,60,74.72,44.832,0.216,207.56,135.65
TR008415,Atto 3,50,64.62,32.31,0.204,158.38,0.0
TR008416,Atto 3,40,60.5,24.2,0.17,142.35,0.0
TR008417,Model 3,60,44.53,26.718,0.18,148.43,38.53
TR008418,Model 3,60,79.31,47.586,0.15,317.24,200.83
TR008419,Atto 3,75,97.5,73.125,0.204,358.46,203.26
TR008420,Atto 3,75,99.1,74.325,0.1615,460.22,371.96
TR008421,ZS EV,50,95.35,47.675,0.18,264.86,160.11
TR008422,ZS EV,50,84.11,42.055,0.216,194.7,0.0
TR008423,ZS EV,60,52.17,31.302,0.216,144.92,80.03
TR008424,ZS EV,50,96.49,48.245,0.18,268.03,176.94
TR008425,Model 3,40,99.6,39.84,0.15,265.6,123.83
TR008426,Atto 3,50,95.2,47.6,0.17,280.0,135.52
TR008427,Atto 3,50,99.51,49.755,0.17,292.68,5.9
TR008428,Atto 3,40,62.99,25.196,0.17,148.21,0.0
TR008429,Atto 3,40,73.35,29.34,0.1615,181.67,0.0
TR008430,Atto 3,60,49.58,29.748,0.17,174.99,22.59
TR008431,Atto 3,60,47.01,28.206,0.1615,174.65,0.0
TR008432,ZS EV,50,99.47,49.735,0.18,276.31,129.9
TR008433,Leaf,40,61.72,24.688,0.152,162.42,0.0
TR008434,Model 3,50,44.29,22.145,0.15,147.63,44.95
TR008435,Model 3,75,66.76,50.07,0.15,333.8,0.66
TR008436,Atto 3,75,40.66,30.495,0.17,179.38,0.0
TR008437,Leaf,50,80.9,40.45,0.192,210.68,144.82
TR008438,Leaf,60,57.93,34.758,0.192,181.03,112.67
TR008439,Atto 3,50,56.36,28.18,0.17,165.76,79.23
TR008440,Atto 3,60,84.98,50.988,0.204,249.94,83.12
TR008441,Model 3,50,52.36,26.18,0.15,174.53,0.0
TR008442,Leaf,60,50.1,30.06,0.192,156.56,0.0
TR008443,ZS EV,50,89.57,44.785,0.171,261.9,206.6
TR008444,ZS EV,40,47.3,18.92,0.171,110.64,49.08
TR008445,Leaf,40,70.61,28.244,0.152,185.82,0.0
TR008446,Leaf,40,65.71,26.284,0.152,172.92,130.29
TR008447,Atto 3,75,58.58,43.935,0.1615,272.04,83.21
TR008448,ZS EV,50,43.8,21.9,0.171,128.07,0.0
TR008449,ZS EV,75,99.84,74.88,0.18,416.0,317.09
TR008450,ZS EV,75,72.79,54.593,0.18,303.29,129.79
TR008451,Atto 3,50,92.69,46.345,0.1615,286.97,166.58
TR008452,ZS EV,50,69.53,34.765,0.216,160.95,0.0
TR008453,ZS EV,75,69.6,52.2,0.171,305.26,211.54
TR008454,ZS EV,50,72.42,36.21,0.216,167.64,0.0
TR008455,Model 3,40,70.0,28.0,0.18,155.56,0.0
TR008456,ZS EV,75,59.34,44.505,0.18,247.25,204.06
TR008457,ZS EV,75,61.67,46.252,0.18,256.96,0.0
TR008458,Model 3,60,69.35,41.61,0.18,231.17,50.79
TR008459,Atto 3,60,57.63,34.578,0.17,203.4,0.0
TR008460,Model 3,75,49.04,36.78,0.18,204.33,128.14
TR008461,ZS EV,60,80.88,48.528,0.18,269.6,105.93
TR008462,Atto 3,50,74.83,37.415,0.1615,231.67,41.5
TR008463,Atto 3,60,64.32,38.592,0.17,227.01,152.8
TR008464,Atto 3,60,43.36,26.016,0.17,153.04,0.0
TR008465,Atto 3,75,67.48,50.61,0.17,297.71,173.2
TR008466,Atto 3,75,66.64,49.98,0.204,245.0,0.0
TR008467,Model 3,75,61.07,45.803,0.15,305.35,254.1
TR008468,Model 3,60,95.49,57.294,0.1425,402.06,57.53
TR008469,ZS EV,60,93.88,56.328,0.18,312.93,257.27
TR008470,Leaf,75,48.67,36.502,0.152,240.15,0.0
TR008471,Atto 3,50,69.45,34.725,0.1615,215.02,0.0
TR008472,Atto 3,60,86.08,51.648,0.17,303.81,247.48
TR008473,Atto 3,75,62.56,46.92,0.204,230.0,0.0
TR008474,Leaf,50,94.51,47.255,0.16,295.34,193.4
TR008475,Leaf,60,46.42,27.852,0.192,145.06,0.0
TR008476,ZS EV,75,81.79,61.343,0.18,340.79,263.53
TR008477,ZS EV,60,97.33,58.398,0.18,324.43,0.0
TR008478,ZS EV,40,73.53,29.412,0.171,172.0,90.59
TR008479,ZS EV,75,87.02,65.265,0.18,362.58,0.0
TR008480,ZS EV,50,42.09,21.045,0.216,97.43,0.0
TR008481,Leaf,75,57.97,43.477,0.192,226.45,97.78
TR008482,Atto 3,50,43.1,21.55,0.17,126.76,0.0
TR008483,Leaf,50,97.53,48.765,0.192,253.98,170.67
TR008484,ZS EV,60,56.59,33.954,0.18,188.63,0.0
TR008485,Leaf,40,58.69,23.476,0.16,146.72,0.0
TR008486,Atto 3,40,51.89,20.756,0.204,101.75,0.0
TR008487,Leaf,75,91.37,68.528,0.16,428.3,249.47
TR008488,Model 3,60,44.37,26.622,0.18,147.9,55.91
TR008489,Leaf,60,54.53,32.718,0.152,215.25,150.5
TR008490,Model 3,50,71.54,35.77,0.1425,251.02,197.09
TR008491,Atto 3,75,58.52,43.89,0.17,258.18,205.94
TR008492,Atto 3,75,79.31,59.483,0.17,349.9,275.39
TR008493,Leaf,60,47.03,28.218,0.16,176.36,0.0
TR008494,Model 3,60,85.68,51.408,0.18,285.6,119.11
TR008495,Atto 3,50,70.06,35.03,0.204,171.72,0.0
TR008496,Atto 3,60,97.56,58.536,0.17,344.33,203.72
TR008497,Model 3,50,91.81,45.905,0.18,255.03,45.09
TR008498,ZS EV,75,47.46,35.595,0.18,197.75,0.0
TR008499,Atto 3,50,42.59,21.295,0.17,125.26,0.0
TR008500,ZS EV,75,41.1,30.825,0.171,180.26,124.32
TR008501,Leaf,75,74.34,55.755,0.16,348.47,244.93
TR008502,Atto 3,60,41.28,24.768,0.1615,153.36,106.7
TR008503,Leaf,50,69.87,34.935,0.152,229.84,108.33
TR008504,Atto 3,50,62.35,31.175,0.17,183.38,0.0
TR008505,Atto 3,75,86.36,64.77,0.17,381.0,302.32
TR008506,Leaf,75,44.78,33.585,0.16,209.91,0.0
TR008507,Atto 3,40,42.5,17.0,0.204,83.33,0.0
TR008508,Model 3,50,79.61,39.805,0.15,265.37,222.94
TR008509,Leaf,75,62.1,46.575,0.16,291.09,133.41
TR008510,Model 3,40,98.6,39.44,0.15,262.93,0.0
TR008511,Model 3,75,75.79,56.843,0.18,315.79,253.36
TR008512,Model 3,40,99.67,39.868,0.15,265.79,140.93
TR008513,ZS EV,75,55.35,41.513,0.171,242.76,33.45
TR008514,Atto 3,40,62.45,24.98,0.17,146.94,0.0
TR008515,Leaf,75,78.53,58.898,0.16,368.11,20.1
TR008516,Atto 3,75,50.4,37.8,0.17,222.35,69.65
TR008517,Model 3,75,75.97,56.977,0.15,379.85,193.99
TR008518,Leaf,75,74.0,55.5,0.192,289.06,0.0
TR008519,Model 3,60,50.41,30.246,0.15,201.64,159.43
TR008520,Atto 3,50,93.59,46.795,0.204,229.39,0.0
TR008521,Atto 3,40,74.39,29.756,0.17,175.04,0.0
TR008522,Model 3,75,50.7,38.025,0.15,253.5,155.18
TR008523,ZS EV,50,78.59,39.295,0.216,181.92,0.0
TR008524,Model 3,75,54.77,41.078,0.1425,288.26,60.38
TR008525,ZS EV,60,48.25,28.95,0.18,160.83,64.14
TR008526,Leaf,50,86.99,43.495,0.16,271.84,201.83
TR008527,ZS EV,60,65.65,39.39,0.18,218.83,0.0
TR008528,Leaf,40,54.09,21.636,0.16,135.23,0.0
TR008529,Model 3,50,80.72,40.36,0.15,269.07,199.57
TR008530,ZS EV,40,77.93,31.172,0.18,173.18,0.0
TR008531,Model 3,50,43.01,21.505,0.15,143.37,44.42
TR008532,ZS EV,60,91.48,54.888,0.18,304.93,0.0
TR008533,ZS EV,75,96.98,72.735,0.18,404.08,342.66
TR008534,ZS EV,75,95.91,71.933,0.171,420.66,333.75
TR008535,Atto 3,75,70.77,53.078,0.17,312.22,104.12
TR008536,Atto 3,50,98.15,49.075,0.17,288.68,195.26
TR008537,Atto 3,40,58.99,23.596,0.17,138.8,0.0
TR008538,Leaf,60,94.69,56.814,0.16,355.09,270.17
TR008539,Atto 3,40,87.62,35.048,0.1615,217.02,76.56
TR008540,ZS EV,75,53.28,39.96,0.18,222.0,40.11
TR008541,Model 3,40,80.95,32.38,0.15,215.87,56.7
TR008542,Leaf,40,44.08,17.632,0.16,110.2,60.83
TR008543,Model 3,75,70.91,53.182,0.15,354.55,284.78
TR008544,ZS EV,50,97.66,48.83,0.18,271.28,32.29
TR008545,Atto 3,50,56.66,28.33,0.17,166.65,0.0
TR008546,Atto 3,60,60.5,36.3,0.204,177.94,56.21
TR008547,ZS EV,40,51.87,20.748,0.171,121.33,0.0
TR008548,Leaf,50,79.71,39.855,0.192,207.58,28.68
TR008549,ZS EV,75,45.89,34.417,0.216,159.34,0.0
TR008550,Leaf,40,89.77,35.908,0.152,236.24,55.32
TR008551,Leaf,40,58.72,23.488,0.16,146.8,96.49
TR008552,Model 3,60,84.01,50.406,0.15,336.04,285.25
TR008553,Leaf,50,49.13,24.565,0.16,153.53,0.0
TR008554,Leaf,75,53.02,39.765,0.16,248.53,147.51
TR008555,ZS EV,50,98.17,49.085,0.216,227.25,145.33
TR008556,Model 3,40,70.55,28.22,0.15,188.13,55.97
TR008557,Model 3,75,97.81,73.358,0.15,489.05,343.84
TR008558,ZS EV,40,41.61,16.644,0.18,92.47,36.81
TR008559,Atto 3,60,58.08,34.848,0.17,204.99,12.04
TR008560,Atto 3,40,96.3,38.52,0.17,226.59,51.96
TR008561,Leaf,40,61.34,24.536,0.152,161.42,0.0
TR008562,ZS EV,40,50.51,20.204,0.18,112.24,29.64
TR008563,Model 3,40,73.52,29.408,0.15,196.05,0.0
TR008564,Leaf,75,61.05,45.788,0.16,286.17,25.4
TR008565,ZS EV,40,86.9,34.76,0.216,160.93,0.0
TR008566,Atto 3,75,76.32,57.24,0.17,336.71,70.42
TR008567,ZS EV,75,97.28,72.96,0.216,337.78,219.1
TR008568,ZS EV,40,57.28,22.912,0.18,127.29,49.68
TR008569,Leaf,75,87.58,65.685,0.16,410.53,215.96
TR008570,Model 3,60,85.72,51.432,0.18,285.73,17.97
TR008571,Atto 3,50,65.09,32.545,0.1615,201.52,110.95
TR008572,Leaf,60,76.97,46.182,0.16,288.64,202.71
TR008573,Model 3,60,86.93,52.158,0.15,347.72,280.03
TR008574,Atto 3,75,44.44,33.33,0.17,196.06,49.09
TR008575,Atto 3,75,94.44,70.83,0.204,347.21,120.87
TR008576,Leaf,75,55.99,41.992,0.16,262.45,131.03
TR008577,Leaf,50,55.17,27.585,0.16,172.41,28.63
TR008578,Atto 3,50,74.62,37.31,0.204,182.89,113.68
TR008579,Leaf,50,60.74,30.37,0.16,189.81,57.28
TR008580,Model 3,75,91.13,68.347,0.1425,479.63,411.02
TR008581,Leaf,50,96.13,48.065,0.16,300.41,0.0
TR008582,Model 3,75,55.02,41.265,0.15,275.1,91.03
TR008583,Model 3,50,66.36,33.18,0.15,221.2,5.68
TR008584,Model 3,40,89.2,35.68,0.1425,250.39,89.36
TR008585,ZS EV,50,42.28,21.14,0.171,123.63,0.0
TR008586,Model 3,60,87.03,52.218,0.18,290.1,0.0
TR008587,Leaf,40,74.48,29.792,0.192,155.17,68.0
TR008588,Leaf,50,80.68,40.34,0.16,252.13,62.46
TR008589,Atto 3,50,89.53,44.765,0.17,263.32,12.62
TR008590,ZS EV,60,77.91,46.746,0.18,259.7,148.03
TR008591,Atto 3,75,72.07,54.052,0.1615,334.69,78.91
TR008592,Atto 3,50,75.4,37.7,0.204,184.8,0.0
TR008593,ZS EV,60,84.48,50.688,0.216,234.67,142.06
TR008594,ZS EV,40,82.95,33.18,0.18,184.33,69.98
TR008595,Leaf,50,87.54,43.77,0.192,227.97,94.08
TR008596,Leaf,60,55.45,33.27,0.192,173.28,0.0
TR008597,ZS EV,50,85.84,42.92,0.216,198.7,0.0
TR008598,ZS EV,75,83.23,62.422,0.18,346.79,265.95
TR008599,Model 3,75,62.09,46.568,0.18,258.71,32.1
TR008600,Leaf,60,40.95,24.57,0.192,127.97,0.0
TR008601,ZS EV,40,97.96,39.184,0.18,217.69,33.78
TR008602,Leaf,40,66.19,26.476,0.16,165.47,0.0
TR008603,ZS EV,40,61.85,24.74,0.216,114.54,29.75
TR008604,ZS EV,50,98.95,49.475,0.171,289.33,167.56
TR008605,Leaf,60,52.1,31.26,0.16,195.38,113.15
TR008606,Leaf,75,57.81,43.358,0.192,225.82,21.08
TR008607,ZS EV,40,81.33,32.532,0.216,150.61,0.0
TR008608,Model 3,75,96.81,72.608,0.15,484.05,360.92
TR008609,Leaf,60,40.35,24.21,0.152,159.28,13.25
TR008610,ZS EV,40,56.6,22.64,0.18,125.78,0.0
TR008611,Leaf,40,83.06,33.224,0.16,207.65,0.0
TR008612,Atto 3,60,56.87,34.122,0.17,200.72,126.82
TR008613,Atto 3,75,59.62,44.715,0.1615,276.87,190.36
TR008614,ZS EV,50,52.67,26.335,0.216,121.92,0.0
TR008615,ZS EV,50,50.7,25.35,0.216,117.36,33.49
TR008616,Atto 3,50,83.31,41.655,0.204,204.19,67.6
TR008617,Model 3,40,82.67,33.068,0.15,220.45,79.95
TR008618,Atto 3,75,74.65,55.987,0.17,329.34,248.14
TR008619,Atto 3,50,65.85,32.925,0.204,161.4,0.0
TR008620,Leaf,75,90.14,67.605,0.16,422.53,300.76
TR008621,Atto 3,60,75.4,45.24,0.1615,280.12,59.22
TR008622,Atto 3,40,55.71,22.284,0.17,131.08,49.15
TR008623,Leaf,75,68.48,51.36,0.16,321.0,204.32
TR008624,Leaf,75,66.44,49.83,0.16,311.44,0.0
TR008625,Leaf,60,95.09,57.054,0.192,297.16,171.48
TR008626,ZS EV,60,84.62,50.772,0.18,282.07,91.82
TR008627,Atto 3,60,67.06,40.236,0.17,236.68,0.0
TR008628,Atto 3,60,79.79,47.874,0.17,281.61,5.28
TR008629,Atto 3,50,83.77,41.885,0.204,205.32,47.68
TR008630,Leaf,40,53.28,21.312,0.152,140.21,0.0
TR008631,Atto 3,50,87.35,43.675,0.17,256.91,172.9
TR008632,Model 3,40,55.93,22.372,0.15,149.15,47.18
TR008633,Model 3,40,85.35,34.14,0.18,189.67,0.0
TR008634,Leaf,50,87.21,43.605,0.16,272.53,161.1
TR008635,ZS EV,75,47.0,35.25,0.216,163.19,69.43
TR008636,ZS EV,75,86.22,64.665,0.171,378.16,192.38
TR008637,Leaf,50,59.97,29.985,0.192,156.17,4.85
TR008638,Model 3,75,50.37,37.778,0.1425,265.11,0.0
TR008639,Leaf,75,55.83,41.873,0.16,261.7,117.2
TR008640,ZS EV,40,73.0,29.2,0.171,170.76,112.55
TR008641,Model 3,75,74.43,55.823,0.1425,391.74,335.28
TR008642,Model 3,60,42.15,25.29,0.18,140.5,72.56
TR008643,Leaf,40,89.4,35.76,0.16,223.5,37.91
TR008644,ZS EV,40,76.94,30.776,0.171,179.98,0.0
TR008645,Atto 3,75,58.81,44.108,0.17,259.46,0.0
TR008646,ZS EV,60,89.68,53.808,0.18,298.93,128.73
TR008647,Atto 3,50,59.96,29.98,0.204,146.96,0.0
TR008648,Atto 3,60,86.52,51.912,0.17,305.36,206.76
TR008649,Leaf,75,90.13,67.597,0.16,422.48,359.51
TR008650,Atto 3,50,93.0,46.5,0.17,273.53,117.34
TR008651,ZS EV,60,93.29,55.974,0.18,310.97,0.0
