trip_id,driver_id,vehicle_make,vehicle_model,origin,destination,distance_km,elevation_gain_m,trip_date,avg_speed,max_speed,acceleration_mean,acceleration_std,braking_intensity,trip_duration_min,road_type,weather,time_of_day,driving_style
TR008342,DRV0054,Nissan,Leaf,Jaffna,Colombo,289,150,2025-03-25 19:18:26,46.91,53.33,0.975,0.468,0.84,395,rural,sunny,afternoon,Normal
TR008343,DRV0296,Nissan,Leaf,Matara,Kandy,48,77,2024-11-17 19:18:26,49.19,53.05,1.056,0.854,0.469,55,city,light_rain,night,Normal
TR008344,DRV0201,BYD,Atto 3,Anuradhapura,Matara,95,30,2025-01-16 19:18:26,41.68,48.35,0.423,0.102,0.327,152,rural,sunny,morning,Eco
TR008345,DRV0324,MG,ZS EV,Galle,Kurunegala,165,144,2025-06-08 19:18:26,56.57,68.73,0.33,0.102,0.389,158,coastal,cloudy,morning,Eco
TR008346,DRV0023,MG,ZS EV,Kurunegala,Batticaloa,190,157,2025-02-04 19:18:26,60.43,72.18,0.728,0.28,0.508,187,highway,sunny,evening,Normal
TR008347,DRV0161,Nissan,Leaf,Galle,Anuradhapura,96,68,2025-07-07 19:18:26,36.3,57.73,1.048,1.179,0.256,150,coastal,sunny,afternoon,Aggressive
TR008348,DRV0013,BYD,Atto 3,Jaffna,Anuradhapura,129,64,2025-06-30 19:18:26,38.14,39.39,0.524,0.275,0.51,236,city,sunny,night,Normal
TR008349,DRV0055,Nissan,Leaf,Kurunegala,Jaffna,164,94,2025-05-26 19:18:26,53.42,55.1,1.203,0.513,0.36,188,rural,light_rain,evening,Normal
TR008350,DRV0014,MG,ZS EV,Ratnapura,Matara,206,148,2025-08-03 19:18:26,34.92,43.48,0.404,0.957,0.705,353,coastal,cloudy,afternoon,Normal
TR008351,DRV0083,Tesla,Model 3,Anuradhapura,Matara,116,53,2025-01-05 19:18:26,59.93,78.06,1.284,0.599,0.341,110,city,light_rain,morning,Normal
TR008352,DRV0005,Nissan,Leaf,Galle,Matara,36,24,2025-02-15 19:18:26,54.21,67.24,0.988,0.237,0.388,39,highway,sunny,morning,Normal
TR008353,DRV0274,BYD,Atto 3,Batticaloa,Anuradhapura,193,62,2025-09-10 19:18:26,56.97,77.89,0.478,0.129,0.075,198,coastal,light_rain,morning,Eco
TR008354,DRV0243,Nissan,Leaf,Matara,Anuradhapura,87,54,2025-04-27 19:18:26,37.97,43.18,0.447,0.404,0.115,138,coastal,sunny,evening,Eco
TR008355,DRV0064,MG,ZS EV,Matara,Ratnapura,376,137,2025-04-02 19:18:26,58.32,66.94,0.657,0.941,0.594,388,highway,sunny,night,Normal
TR008356,DRV0400,MG,ZS EV,Matara,Colombo,162,149,2024-11-20 19:18:26,45.64,52.03,1.29,1.619,1.103,202,coastal,heavy_rain,evening,Aggressive
TR008357,DRV0010,MG,ZS EV,Trincomalee,Galle,274,93,2025-08-06 19:18:26,33.47,43.31,0.719,0.533,0.028,459,city,cloudy,afternoon,Normal
TR008358,DRV0270,Tesla,Model 3,Jaffna,Kurunegala,171,91,2025-08-31 19:18:26,59.73,71.51,0.505,0.184,0.337,170,coastal,sunny,afternoon,Eco
TR008359,DRV0198,BYD,Atto 3,Anuradhapura,Kurunegala,49,44,2025-03-02 19:18:26,16.25,19.99,0.843,0.838,0.111,171,rural,cloudy,afternoon,Normal
TR008360,DRV0217,MG,ZS EV,Kandy,Matara,59,68,2024-11-03 19:18:26,56.88,70.81,0.466,0.59,0.48,61,city,heavy_rain,morning,Normal
TR008361,DRV0177,MG,ZS EV,Ratnapura,Colombo,409,148,2025-01-31 19:18:26,47.83,65.59,1.275,0.878,0.452,504,highway,light_rain,night,Normal
TR008362,DRV0160,Tesla,Model 3,Trincomalee,Jaffna,62,28,2025-03-02 19:18:26,34.48,50.14,0.617,0.327,0.533,95,rural,light_rain,night,Normal
TR008363,DRV0234,BYD,Atto 3,Batticaloa,Anuradhapura,141,147,2024-12-15 19:18:26,40.62,46.14,0.589,0.296,0.323,221,rural,heavy_rain,night,Eco
TR008364,DRV0002,Tesla,Model 3,Kurunegala,Jaffna,212,131,2024-12-16 19:18:26,52.73,65.36,1.373,1.457,1.572,231,city,sunny,evening,Aggressive
TR008365,DRV0194,Nissan,Leaf,Colombo,Batticaloa,345,108,2025-10-13 19:18:26,33.38,46.63,0.355,0.187,0.202,624,highway,cloudy,evening,Eco
TR008366,DRV0042,BYD,Atto 3,Jaffna,Trincomalee,84,34,2024-12-17 19:18:26,35.52,54.88,0.517,0.125,0.249,140,highway,sunny,evening,Eco
TR008367,DRV0221,MG,ZS EV,Batticaloa,Galle,381,161,2025-01-06 19:18:26,50.43,69.69,0.111,0.222,0.216,484,coastal,cloudy,night,Eco
TR008368,DRV0239,MG,ZS EV,Kandy,Trincomalee,206,199,2025-05-12 19:18:26,41.34,48.78,1.047,0.911,0.605,298,highway,monsoon,morning,Normal
TR008369,DRV0144,Nissan,Leaf,Galle,Colombo,40,23,2024-12-10 19:18:26,40.31,61.9,0.857,0.974,0.792,60,highway,heavy_rain,morning,Normal
TR008370,DRV0051,BYD,Atto 3,Jaffna,Kurunegala,168,114,2025-04-12 19:18:26,46.73,55.52,0.728,0.273,0.362,212,rural,monsoon,evening,Normal
TR008371,DRV0333,MG,ZS EV,Trincomalee,Ratnapura,138,101,2024-12-13 19:18:26,53.04,67.48,0.21,0.664,0.131,165,rural,light_rain,morning,Normal
TR008372,DRV0388,MG,ZS EV,Galle,Trincomalee,193,79,2025-08-31 19:18:26,56.2,69.42,0.265,0.176,0.397,197,rural,light_rain,morning,Eco
TR008373,DRV0020,MG,ZS EV,Kandy,Ratnapura,376,324,2025-08-12 19:18:26,40.97,64.85,1.147,0.515,0.129,569,city,sunny,night,Normal
TR008374,DRV0035,BYD,Atto 3,Batticaloa,Galle,295,83,2025-02-02 19:18:26,49.7,54.77,0.326,0.313,0.08,352,coastal,sunny,morning,Eco
TR008375,DRV0148,Nissan,Leaf,Kandy,Anuradhapura,95,146,2025-09-28 19:18:26,28.44,35.6,0.943,0.725,0.849,184,highway,sunny,night,Normal
TR008376,DRV0100,BYD,Atto 3,Trincomalee,Jaffna,37,34,2025-05-13 19:18:26,28.29,35.92,0.317,0.105,0.383,80,rural,sunny,night,Eco
TR008377,DRV0238,BYD,Atto 3,Matara,Jaffna,139,171,2025-03-21 19:18:26,48.59,70.45,1.051,0.88,0.132,168,rural,sunny,morning,Normal
TR008378,DRV0003,BYD,Atto 3,Matara,Anuradhapura,132,62,2025-08-17 19:18:26,49.26,54.0,0.308,0.306,0.103,159,rural,cloudy,night,Eco
TR008379,DRV0042,Nissan,Leaf,Anuradhapura,Kandy,71,183,2025-03-18 19:18:26,59.59,75.66,1.072,0.524,0.267,80,coastal,heavy_rain,evening,Normal
TR008380,DRV0189,BYD,Atto 3,Kurunegala,Ratnapura,309,223,2025-05-11 19:18:26,51.35,53.01,0.896,0.825,0.293,360,highway,light_rain,night,Normal
TR008381,DRV0134,Tesla,Model 3,Kurunegala,Jaffna,109,134,2025-05-16 19:18:26,52.51,61.37,0.469,0.294,0.279,130,rural,cloudy,evening,Eco
TR008382,DRV0054,BYD,Atto 3,Trincomalee,Colombo,335,206,2025-10-11 19:18:26,41.53,45.17,0.521,0.252,0.394,450,highway,sunny,night,Eco
TR008383,DRV0354,Tesla,Model 3,Colombo,Kurunegala,147,171,2025-06-05 19:18:26,18.34,19.78,0.71,0.743,0.665,415,rural,sunny,night,Normal
TR008384,DRV0313,BYD,Atto 3,Galle,Matara,127,65,2025-06-12 19:18:26,39.03,52.51,0.355,0.154,0.258,224,city,cloudy,afternoon,Eco
TR008385,DRV0093,MG,ZS EV,Kandy,Galle,69,62,2024-11-03 19:18:26,56.46,77.28,1.259,1.948,1.471,71,coastal,sunny,evening,Aggressive
TR008386,DRV0397,Tesla,Model 3,Ratnapura,Kandy,456,139,2025-04-20 19:18:26,43.69,44.48,0.863,1.189,0.476,626,coastal,sunny,night,Aggressive
TR008387,DRV0163,BYD,Atto 3,Batticaloa,Ratnapura,69,62,2025-01-03 19:18:26,40.79,48.89,0.839,0.446,0.269,92,coastal,light_rain,night,Normal
TR008388,DRV0345,BYD,Atto 3,Trincomalee,Anuradhapura,81,30,2024-11-03 19:18:26,71.4,89.13,0.433,0.409,0.349,70,city,heavy_rain,morning,Eco
TR008389,DRV0149,BYD,Atto 3,Anuradhapura,Ratnapura,163,202,2025-09-06 19:18:26,33.62,37.66,0.577,0.673,0.244,249,city,cloudy,night,Normal
TR008390,DRV0370,BYD,Atto 3,Ratnapura,Trincomalee,126,99,2025-06-23 19:18:26,31.96,43.47,0.604,0.32,0.396,239,city,sunny,morning,Normal
TR008391,DRV0012,Nissan,Leaf,Trincomalee,Matara,127,140,2025-03-26 19:18:26,47.11,62.07,0.968,0.747,0.14,161,city,heavy_rain,morning,Normal
TR008392,DRV0192,BYD,Atto 3,Kurunegala,Batticaloa,156,133,2025-08-26 19:18:26,71.75,89.98,0.27,0.762,0.767,126,coastal,cloudy,morning,Normal
TR008393,DRV0087,Nissan,Leaf,Ratnapura,Kandy,346,139,2025-02-22 19:18:26,45.23,58.35,0.508,0.497,0.022,471,rural,cloudy,evening,Eco
TR008394,DRV0117,Tesla,Model 3,Galle,Ratnapura,272,222,2025-09-03 19:18:26,46.31,49.29,0.505,0.389,0.228,381,city,sunny,evening,Eco
TR008395,DRV0143,MG,ZS EV,Matara,Anuradhapura,83,21,2025-10-18 19:18:26,25.63,34.44,0.873,0.634,0.308,167,city,sunny,night,Normal
TR008396,DRV0295,MG,ZS EV,Jaffna,Trincomalee,76,25,2025-05-30 19:18:26,46.21,54.81,1.243,0.556,0.17,102,city,cloudy,evening,Normal
TR008397,DRV0206,Nissan,Leaf,Ratnapura,Kurunegala,136,100,2025-09-07 19:18:26,49.49,63.98,1.877,1.427,0.781,159,rural,light_rain,evening,Aggressive
TR008398,DRV0276,Nissan,Leaf,Trincomalee,Jaffna,77,49,2025-05-05 19:18:26,48.06,58.71,0.958,0.735,0.801,99,coastal,sunny,afternoon,Normal
TR008399,DRV0301,Tesla,Model 3,Batticaloa,Jaffna,74,19,2025-02-19 19:18:26,41.99,43.54,1.949,1.49,1.488,101,rural,cloudy,afternoon,Aggressive
TR008400,DRV0189,MG,ZS EV,Ratnapura,Anuradhapura,128,168,2025-09-10 19:18:26,43.59,55.35,0.594,0.111,0.119,163,rural,sunny,morning,Eco
TR008401,DRV0228,Nissan,Leaf,Colombo,Matara,131,128,2025-08-12 19:18:26,48.78,56.48,0.303,0.319,0.479,159,highway,cloudy,morning,Normal
TR008402,DRV0090,MG,ZS EV,Batticaloa,Trincomalee,102,45,2024-12-07 19:18:26,42.57,56.74,0.892,0.55,0.566,147,rural,light_rain,afternoon,Normal
TR008403,DRV0049,MG,ZS EV,Ratnapura,Galle,360,432,2025-08-23 19:18:26,33.64,49.4,0.35,0.001,0.241,782,city,light_rain,night,Eco
TR008404,DRV0363,Tesla,Model 3,Ratnapura,Kandy,228,159,2025-07-13 19:18:26,35.01,50.5,0.557,0.28,0.178,441,city,light_rain,night,Eco
TR008405,DRV0379,Tesla,Model 3,Ratnapura,Anuradhapura,235,192,2025-10-18 19:18:26,62.7,64.71,0.816,0.946,0.54,214,highway,sunny,afternoon,Normal
TR008406,DRV0293,BYD,Atto 3,Kurunegala,Galle,140,133,2025-01-25 19:18:26,54.1,58.78,2.13,1.044,0.99,161,coastal,cloudy,afternoon,Aggressive
TR008407,DRV0244,MG,ZS EV,Trincomalee,Galle,150,231,2025-03-29 19:18:26,44.44,62.28,0.948,0.538,0.308,235,highway,cloudy,afternoon,Normal
TR008408,DRV0372,Nissan,Leaf,Matara,Trincomalee,113,52,2025-08-22 19:18:26,46.75,51.91,0.566,0.188,0.613,146,city,heavy_rain,afternoon,Normal
TR008409,DRV0227,Tesla,Model 3,Trincomalee,Kandy,228,118,2025-09-08 19:18:26,35.52,43.95,0.97,0.308,0.701,356,rural,cloudy,evening,Normal
TR008410,DRV0230,Nissan,Leaf,Batticaloa,Jaffna,65,18,2025-06-28 19:18:26,57.14,61.93,0.968,0.48,0.76,75,highway,monsoon,afternoon,Normal
TR008411,DRV0224,BYD,Atto 3,Batticaloa,Kandy,161,336,2025-08-08 19:18:26,64.97,68.19,0.641,0.318,0.121,165,coastal,cloudy,morning,Normal
TR008412,DRV0326,MG,ZS EV,Jaffna,Anuradhapura,126,52,2025-03-21 19:18:26,57.31,78.84,1.508,1.339,0.153,136,rural,heavy_rain,night,Aggressive
TR008413,DRV0111,Tesla,Model 3,Colombo,Anuradhapura,130,150,2025-02-13 19:18:26,32.34,47.23,1.967,1.705,1.111,234,highway,monsoon,morning,Aggressive
TR008414,DRV0020,MG,ZS EV,Ratnapura,Batticaloa,65,89,2025-05-31 19:18:26,47.32,55.65,0.689,1.033,0.749,81,rural,sunny,morning,Aggressive
TR008415,DRV0038,BYD,Atto 3,Colombo,Matara,203,143,2025-07-30 19:18:26,43.77,53.55,1.079,1.03,0.741,264,coastal,cloudy,afternoon,Aggressive
TR008416,DRV0293,BYD,Atto 3,Anuradhapura,Colombo,316,69,2025-04-10 19:18:26,58.42,76.58,0.945,0.542,0.118,324,rural,monsoon,evening,Normal
TR008417,DRV0076,Tesla,Model 3,Jaffna,Ratnapura,96,75,2025-01-19 19:18:26,47.08,47.37,1.93,0.955,1.264,123,coastal,cloudy,morning,Aggressive
TR008418,DRV0117,Tesla,Model 3,Jaffna,Kurunegala,102,67,2025-02-15 19:18:26,48.72,57.43,0.934,0.613,0.879,139,city,heavy_rain,morning,Normal
TR008419,DRV0113,BYD,Atto 3,Kandy,Anuradhapura,134,198,2025-03-01 19:18:26,32.69,33.99,1.295,1.589,1.244,230,rural,heavy_rain,afternoon,Aggressive
TR008420,DRV0213,BYD,Atto 3,Batticaloa,Anuradhapura,97,35,2025-08-11 19:18:26,35.45,40.1,0.524,0.33,0.087,162,highway,sunny,evening,Eco
TR008421,DRV0275,MG,ZS EV,Trincomalee,Batticaloa,102,97,2025-06-05 19:18:26,48.28,51.63,0.804,0.337,0.048,135,rural,light_rain,evening,Normal
TR008422,DRV0210,MG,ZS EV,Kandy,Jaffna,237,129,2025-04-24 19:18:26,44.56,57.18,1.802,0.742,1.166,295,rural,sunny,afternoon,Aggressive
TR008423,DRV0382,MG,ZS EV,Kandy,Galle,58,74,2025-03-01 19:18:26,58.61,68.16,2.11,1.242,0.549,59,coastal,cloudy,evening,Aggressive
TR008424,DRV0147,MG,ZS EV,Kurunegala,Matara,82,45,2024-10-23 19:18:26,36.25,44.0,0.819,0.479,0.382,123,city,cloudy,evening,Normal
TR008425,DRV0376,Tesla,Model 3,Kurunegala,Kandy,132,93,2025-02-25 19:18:26,28.97,36.89,0.662,0.317,0.055,297,coastal,heavy_rain,morning,Normal
TR008426,DRV0093,BYD,Atto 3,Ratnapura,Trincomalee,130,142,2025-04-03 19:18:26,33.2,43.93,1.087,0.751,0.699,226,coastal,heavy_rain,afternoon,Normal
TR008427,DRV0129,BYD,Atto 3,Ratnapura,Kandy,289,132,2025-06-23 19:18:26,47.43,52.76,0.602,0.258,0.114,392,highway,light_rain,evening,Normal
TR008428,DRV0170,BYD,Atto 3,Trincomalee,Ratnapura,152,149,2025-10-13 19:18:26,52.55,57.93,0.731,0.464,0.546,169,coastal,sunny,evening,Normal
TR008429,DRV0285,BYD,Atto 3,Batticaloa,Colombo,348,388,2025-07-18 19:18:26,59.7,70.47,0.406,0.184,0.301,389,coastal,light_rain,night,Eco
TR008430,DRV0263,BYD,Atto 3,Matara,Galle,146,59,2025-02-15 19:18:26,34.59,48.7,1.066,0.833,0.458,253,coastal,light_rain,afternoon,Normal
TR008431,DRV0322,BYD,Atto 3,Trincomalee,Kandy,215,219,2025-08-22 19:18:26,50.99,53.75,0.336,0.231,0.137,251,rural,light_rain,afternoon,Eco
TR008432,DRV0348,MG,ZS EV,Anuradhapura,Galle,148,173,2025-10-04 19:18:26,39.44,48.87,0.645,0.347,0.353,223,highway,cloudy,afternoon,Normal
TR008433,DRV0110,Nissan,Leaf,Jaffna,Colombo,280,179,2025-06-19 19:18:26,40.18,44.93,0.483,0.224,0.361,397,coastal,sunny,night,Eco
TR008434,DRV0013,Tesla,Model 3,Galle,Kurunegala,99,140,2025-03-14 19:18:26,51.82,67.04,0.559,0.505,0.461,110,highway,heavy_rain,morning,Normal
TR008435,DRV0334,Tesla,Model 3,Jaffna,Colombo,369,349,2025-07-15 19:18:26,64.78,80.36,0.689,0.233,0.241,322,highway,sunny,night,Normal
TR008436,DRV0185,BYD,Atto 3,Trincomalee,Colombo,311,295,2025-09-27 19:18:26,32.61,50.87,0.712,0.745,0.265,514,highway,cloudy,evening,Normal
TR008437,DRV0222,Nissan,Leaf,Jaffna,Batticaloa,57,29,2025-06-10 19:18:26,45.88,51.75,1.797,1.836,1.4,76,city,cloudy,night,Aggressive
TR008438,DRV0175,Nissan,Leaf,Kandy,Matara,63,90,2025-05-29 19:18:26,49.12,63.85,1.684,1.564,0.977,72,rural,sunny,afternoon,Aggressive
TR008439,DRV0383,BYD,Atto 3,Jaffna,Ratnapura,87,88,2025-04-01 19:18:26,63.16,67.35,0.556,0.142,0.413,89,highway,cloudy,morning,Normal
TR008440,DRV0118,BYD,Atto 3,Trincomalee,Matara,142,63,2025-03-17 19:18:26,68.97,84.6,0.638,1.046,0.075,135,coastal,light_rain,morning,Aggressive
TR008441,DRV0010,Tesla,Model 3,Batticaloa,Colombo,317,290,2025-05-23 19:18:26,54.23,55.41,0.82,0.893,0.618,371,coastal,cloudy,afternoon,Normal
TR008442,DRV0072,Nissan,Leaf,Galle,Batticaloa,312,224,2025-07-31 19:18:26,56.53,69.78,1.481,0.774,0.618,337,city,sunny,afternoon,Aggressive
TR008443,DRV0368,MG,ZS EV,Ratnapura,Batticaloa,54,99,2025-04-11 19:18:26,52.89,77.0,0.52,0.201,0.146,63,coastal,light_rain,morning,Eco
TR008444,DRV0108,MG,ZS EV,Batticaloa,Jaffna,60,41,2025-08-22 19:18:26,47.41,60.24,0.51,0.273,0.272,75,city,cloudy,morning,Eco
TR008445,DRV0161,Nissan,Leaf,Kandy,Batticaloa,277,263,2025-02-12 19:18:26,57.86,63.0,0.577,0.353,0.105,314,coastal,sunny,morning,Eco
TR008446,DRV0183,Nissan,Leaf,Trincomalee,Anuradhapura,42,17,2025-05-31 19:18:26,45.6,52.25,0.513,0.418,0.213,55,highway,heavy_rain,afternoon,Eco
TR008447,DRV0222,BYD,Atto 3,Galle,Trincomalee,199,81,2025-02-09 19:18:26,33.75,39.13,0.316,0.201,0.323,317,coastal,cloudy,morning,Eco
TR008448,DRV0355,MG,ZS EV,Matara,Jaffna,275,190,2025-07-28 19:18:26,49.28,56.48,0.434,0.258,0.201,375,rural,light_rain,evening,Eco
TR008449,DRV0229,MG,ZS EV,Matara,Trincomalee,99,39,2024-10-29 19:18:26,40.4,49.39,1.023,0.477,0.348,151,rural,cloudy,evening,Normal
TR008450,DRV0293,MG,ZS EV,Galle,Trincomalee,162,170,2025-07-20 19:18:26,53.65,72.01,0.706,0.314,0.123,175,city,cloudy,night,Normal
TR008451,DRV0004,BYD,Atto 3,Kurunegala,Jaffna,108,50,2025-03-30 19:18:26,47.4,66.88,0.105,0.46,0.181,141,coastal,monsoon,afternoon,Eco
TR008452,DRV0281,MG,ZS EV,Anuradhapura,Galle,234,184,2025-03-31 19:18:26,39.8,46.11,0.732,1.285,0.718,336,highway,heavy_rain,morning,Aggressive
TR008453,DRV0328,MG,ZS EV,Jaffna,Ratnapura,95,134,2025-07-28 19:18:26,44.13,54.4,0.382,0.383,0.226,117,city,sunny,evening,Eco
TR008454,DRV0104,MG,ZS EV,Jaffna,Kandy,169,141,2025-04-04 19:18:26,46.55,68.69,2.268,0.773,0.38,221,highway,sunny,night,Aggressive
TR008455,DRV0188,Tesla,Model 3,Kurunegala,Jaffna,165,126,2025-08-31 19:18:26,63.67,81.18,1.877,2.432,1.565,170,city,sunny,night,Aggressive
TR008456,DRV0338,MG,ZS EV,Kandy,Galle,42,97,2025-09-26 19:18:26,51.8,59.09,0.99,0.959,0.014,47,city,sunny,night,Normal
TR008457,DRV0339,MG,ZS EV,Colombo,Ratnapura,474,270,2025-10-22 19:18:26,64.85,73.62,1.028,0.816,0.472,441,coastal,monsoon,afternoon,Normal
TR008458,DRV0296,Tesla,Model 3,Matara,Colombo,156,148,2025-01-14 19:18:26,50.07,53.11,0.976,0.496,1.021,179,city,sunny,afternoon,Aggressive
TR008459,DRV0191,BYD,Atto 3,Batticaloa,Colombo,286,370,2025-09-06 19:18:26,73.9,90.36,0.858,0.043,0.366,226,highway,sunny,night,Normal
TR008460,DRV0103,Tesla,Model 3,Ratnapura,Jaffna,74,71,2025-07-10 19:18:26,57.39,67.63,2.086,0.327,0.798,79,highway,cloudy,afternoon,Aggressive
TR008461,DRV0305,MG,ZS EV,Kandy,Anuradhapura,143,89,2025-09-19 19:18:26,44.18,55.68,0.971,0.923,0.617,195,city,heavy_rain,night,Normal
TR008462,DRV0232,BYD,Atto 3,Kurunegala,Colombo,196,48,2025-02-27 19:18:26,45.29,60.93,0.414,0.333,0.136,288,rural,cloudy,evening,Eco
TR008463,DRV0039,BYD,Atto 3,Ratnapura,Trincomalee,70,173,2025-06-21 19:18:26,48.05,58.43,0.939,0.811,0.573,94,coastal,sunny,morning,Normal
TR008464,DRV0157,BYD,Atto 3,Colombo,Matara,172,55,2025-10-21 19:18:26,54.75,63.88,0.999,0.804,0.227,200,highway,heavy_rain,morning,Normal
TR008465,DRV0044,BYD,Atto 3,Kurunegala,Kandy,128,139,2025-04-03 19:18:26,31.34,39.56,0.673,0.868,0.555,222,rural,sunny,afternoon,Normal
TR008466,DRV0212,BYD,Atto 3,Batticaloa,Matara,217,208,2025-07-09 19:18:26,59.23,66.66,0.382,1.124,0.41,236,rural,heavy_rain,morning,Aggressive
TR008467,DRV0219,Tesla,Model 3,Jaffna,Matara,52,145,2024-11-27 19:18:26,54.97,63.61,1.193,0.541,0.6,55,highway,cloudy,afternoon,Normal
TR008468,DRV0227,Tesla,Model 3,Batticaloa,Colombo,337,257,2025-04-08 19:18:26,50.97,76.52,0.273,0.285,0.167,391,coastal,light_rain,night,Eco
TR008469,DRV0149,MG,ZS EV,Galle,Kandy,53,90,2025-05-09 19:18:26,49.51,68.63,0.547,0.503,0.711,68,city,cloudy,night,Normal
TR008470,DRV0105,Nissan,Leaf,Ratnapura,Galle,429,410,2024-11-03 19:18:26,58.25,60.88,0.418,0.242,0.205,427,highway,light_rain,morning,Eco
TR008471,DRV0014,BYD,Atto 3,Jaffna,Colombo,404,288,2024-11-15 19:18:26,45.95,61.01,0.247,0.253,0.174,509,highway,cloudy,night,Eco
TR008472,DRV0252,BYD,Atto 3,Matara,Kurunegala,56,24,2024-11-08 19:18:26,32.33,35.7,1.119,0.401,0.689,97,rural,sunny,night,Normal
TR008473,DRV0001,BYD,Atto 3,Kandy,Jaffna,221,197,2024-11-24 19:18:26,52.45,84.85,0.949,1.34,0.978,229,coastal,light_rain,afternoon,Aggressive
TR008474,DRV0110,Nissan,Leaf,Kurunegala,Trincomalee,97,50,2025-01-15 19:18:26,46.18,56.9,1.059,0.998,0.746,127,city,cloudy,afternoon,Normal
TR008475,DRV0054,Nissan,Leaf,Batticaloa,Kurunegala,142,124,2025-07-22 19:18:26,47.35,48.68,1.776,1.175,1.008,199,city,sunny,evening,Aggressive
TR008476,DRV0292,MG,ZS EV,Colombo,Galle,71,41,2025-02-14 19:18:26,53.37,60.48,1.326,0.159,0.75,81,city,light_rain,night,Normal
TR008477,DRV0069,MG,ZS EV,Colombo,Batticaloa,373,229,2025-07-07 19:18:26,58.16,69.33,0.353,0.558,0.461,357,highway,light_rain,night,Normal
TR008478,DRV0348,MG,ZS EV,Anuradhapura,Colombo,85,89,2025-05-19 19:18:26,42.42,65.01,0.406,0.387,0.204,119,coastal,sunny,morning,Eco
TR008479,DRV0229,MG,ZS EV,Ratnapura,Kandy,447,375,2024-11-27 19:18:26,44.74,53.38,1.183,0.708,0.839,620,highway,cloudy,evening,Normal
TR008480,DRV0051,MG,ZS EV,Kurunegala,Galle,130,132,2025-05-09 19:18:26,62.95,71.08,0.925,1.166,0.533,123,city,cloudy,afternoon,Aggressive
TR008481,DRV0153,Nissan,Leaf,Kurunegala,Jaffna,116,117,2025-08-14 19:18:26,34.2,55.79,0.937,0.472,1.081,225,coastal,sunny,afternoon,Aggressive
TR008482,DRV0203,BYD,Atto 3,Kandy,Batticaloa,208,142,2025-04-05 19:18:26,42.61,47.62,0.707,0.491,0.302,291,coastal,sunny,afternoon,Normal
TR008483,DRV0214,Nissan,Leaf,Anuradhapura,Jaffna,71,51,2025-07-28 19:18:26,39.73,40.24,1.525,0.618,0.604,102,city,sunny,afternoon,Aggressive
TR008484,DRV0225,MG,ZS EV,Jaffna,Kandy,222,275,2025-01-19 19:18:26,44.99,62.87,1.068,0.502,0.176,257,rural,sunny,evening,Normal
TR008485,DRV0343,Nissan,Leaf,Colombo,Kurunegala,187,196,2025-07-11 19:18:26,50.68,68.75,0.939,0.799,0.442,237,highway,light_rain,night,Normal
TR008486,DRV0247,BYD,Atto 3,Jaffna,Anuradhapura,134,67,2025-09-26 19:18:26,47.36,56.82,1.523,1.412,0.628,155,coastal,sunny,evening,Aggressive
TR008487,DRV0193,Nissan,Leaf,Galle,Batticaloa,177,233,2025-05-17 19:18:26,37.77,54.44,1.203,0.898,0.434,260,highway,heavy_rain,morning,Normal
TR008488,DRV0025,Tesla,Model 3,Batticaloa,Ratnapura,86,84,2025-04-24 19:18:26,46.84,55.29,1.645,1.045,1.488,120,highway,light_rain,night,Aggressive
TR008489,DRV0360,Nissan,Leaf,Matara,Kandy,60,92,2024-11-07 19:18:26,62.85,83.07,0.536,0.336,0.16,61,coastal,heavy_rain,afternoon,Eco
TR008490,DRV0006,Tesla,Model 3,Kandy,Matara,50,76,2025-02-27 19:18:26,30.43,55.21,0.427,0.057,0.326,121,coastal,monsoon,afternoon,Eco
TR008491,DRV0134,BYD,Atto 3,Jaffna,Trincomalee,53,26,2025-05-26 19:18:26,39.89,40.63,0.666,0.297,0.186,77,rural,cloudy,night,Normal
TR008492,DRV0133,BYD,Atto 3,Matara,Kandy,64,90,2025-06-03 19:18:26,49.27,59.89,1.187,0.923,0.4,78,city,heavy_rain,morning,Normal
TR008493,DRV0372,Nissan,Leaf,Jaffna,Matara,214,60,2025-09-23 19:18:26,51.14,59.78,0.812,0.49,0.2,311,city,sunny,night,Normal
TR008494,DRV0086,Tesla,Model 3,Colombo,Jaffna,153,155,2025-10-12 19:18:26,35.37,39.35,2.371,0.546,1.525,267,coastal,sunny,morning,Aggressive
TR008495,DRV0251,BYD,Atto 3,Matara,Colombo,192,136,2024-11-17 19:18:26,43.0,50.18,1.914,1.16,1.169,259,coastal,sunny,night,Aggressive
TR008496,DRV0309,BYD,Atto 3,Anuradhapura,Galle,127,61,2024-11-11 19:18:26,38.8,43.72,1.012,0.113,0.583,197,city,light_rain,night,Normal
TR008497,DRV0235,Tesla,Model 3,Matara,Jaffna,183,160,2025-04-09 19:18:26,41.71,42.37,1.081,1.335,0.81,267,city,cloudy,night,Aggressive
TR008498,DRV0218,MG,ZS EV,Colombo,Batticaloa,252,379,2024-12-11 19:18:26,58.54,59.03,0.349,0.623,0.298,258,rural,sunny,afternoon,Normal
TR008499,DRV0219,BYD,Atto 3,Batticaloa,Colombo,345,310,2025-07-29 19:18:26,63.23,71.46,0.852,0.917,0.63,335,rural,heavy_rain,evening,Normal
TR008500,DRV0187,MG,ZS EV,Colombo,Galle,61,49,2025-10-17 19:18:26,57.53,72.21,0.205,0.11,0.367,66,highway,sunny,night,Eco
