trip_id,vehicle_model,distance_km,driving_style,road_type,weather,elevation_gain_m,avg_speed,energy_consumed_kWh,battery_capacity_kWh,battery_start_%,battery_end_%
TR041599,Atto 3,48,Aggressive,city,sunny,29,34.34,11.061,60,94.4,75.97
TR041600,Leaf,106,Normal,rural,sunny,80,39.63,16.181,40,76.46,36.01
TR041601,Atto 3,58,Normal,coastal,monsoon,97,42.77,11.447,40,72.77,44.15
TR041602,ZS EV,163,Eco,highway,light_rain,120,65.94,26.949,60,45.25,0.34
TR041603,ZS EV,215,Normal,highway,cloudy,67,30.94,36.896,75,97.34,48.15
TR041604,Atto 3,397,Normal,city,heavy_rain,289,48.82,74.889,60,61.02,0.0
TR041605,ZS EV,105,Normal,rural,sunny,113,34.03,18.472,60,86.81,56.02
TR041606,Leaf,121,Normal,rural,sunny,44,58.94,19.29,50,42.72,4.14
TR041607,Atto 3,189,Normal,coastal,light_rain,147,54.59,34.157,50,41.24,0.0
TR041608,Atto 3,151,Normal,rural,sunny,113,49.74,25.479,60,41.27,0.0
TR041609,ZS EV,250,Eco,rural,sunny,209,53.82,40.412,50,53.99,0.0
TR041610,Model 3,91,Normal,city,sunny,74,48.04,14.734,50,70.63,41.16
TR041611,Atto 3,121,Normal,rural,sunny,145,34.91,20.262,75,74.33,47.31
TR041612,Atto 3,188,Eco,coastal,light_rain,167,18.66,30.39,40,94.3,18.32
TR041613,Model 3,212,Eco,highway,light_rain,204,53.7,27.652,75,95.2,58.33
TR041614,ZS EV,325,Normal,rural,sunny,414,58.44,60.405,40,74.25,0.0
TR041615,ZS EV,166,Normal,coastal,heavy_rain,80,51.49,33.537,40,84.28,0.44
TR041616,Leaf,106,Normal,rural,sunny,109,46.41,17.42,60,51.27,22.24
TR041617,Model 3,67,Aggressive,city,light_rain,23,46.86,13.997,75,63.26,44.6
TR041618,Leaf,127,Normal,rural,sunny,68,41.73,20.008,75,76.63,49.95
TR041619,ZS EV,123,Normal,coastal,sunny,58,41.95,22.448,60,87.37,49.96
TR041620,ZS EV,71,Normal,coastal,sunny,29,38.88,12.962,75,50.68,33.4
TR041621,Model 3,61,Normal,coastal,cloudy,47,48.85,9.412,40,98.93,75.4
TR041622,Leaf,44,Normal,coastal,light_rain,43,66.67,7.253,50,67.7,53.19
TR041623,Leaf,157,Eco,coastal,heavy_rain,99,38.1,25.225,60,40.32,0.0
TR041624,Leaf,140,Aggressive,rural,monsoon,77,55.97,33.144,40,52.9,0.0
TR041625,Atto 3,330,Normal,city,heavy_rain,318,51.09,63.287,75,89.9,5.52
TR041626,ZS EV,385,Eco,rural,sunny,446,37.25,63.243,40,90.23,0.0
TR041627,Leaf,200,Normal,coastal,cloudy,51,39.92,32.111,50,78.96,14.74
TR041628,ZS EV,48,Normal,highway,cloudy,46,43.48,8.34,60,81.93,68.03
TR041629,ZS EV,37,Normal,highway,sunny,32,33.76,6.089,50,58.97,46.79
TR041630,Atto 3,70,Normal,rural,sunny,99,49.38,11.406,50,88.34,65.53
TR041631,Atto 3,131,Normal,highway,cloudy,40,43.94,21.794,75,46.78,17.72
TR041632,Model 3,140,Normal,rural,sunny,169,43.22,21.189,75,87.06,58.81
TR041633,Leaf,135,Normal,city,cloudy,271,45.24,23.336,75,76.15,45.04
TR041634,Atto 3,75,Normal,highway,monsoon,71,56.71,13.591,75,59.14,41.02
TR041635,Model 3,307,Normal,rural,monsoon,121,65.99,49.855,60,87.67,4.58
TR041636,ZS EV,83,Aggressive,city,sunny,34,31.61,20.437,75,66.41,39.16
TR041637,ZS EV,262,Aggressive,coastal,cloudy,140,55.29,62.978,50,70.77,0.0
TR041638,Leaf,98,Aggressive,coastal,sunny,21,41.65,21.67,60,86.26,50.14
TR041639,Atto 3,69,Eco,coastal,sunny,88,38.55,10.597,60,96.04,78.38
TR041640,Model 3,162,Normal,city,light_rain,109,64.11,25.457,50,78.72,27.81
TR041641,Atto 3,59,Normal,city,sunny,81,31.99,10.865,50,88.97,67.24
TR041642,Model 3,41,Normal,highway,sunny,67,50.51,5.866,40,81.23,66.57
TR041643,Model 3,150,Normal,rural,sunny,48,42.64,23.293,50,94.28,47.69
TR041644,Model 3,99,Eco,rural,sunny,120,55.38,13.545,40,61.92,28.06
TR041645,Leaf,96,Normal,rural,heavy_rain,38,34.73,15.983,50,54.56,22.59
TR041646,Atto 3,463,Normal,highway,heavy_rain,162,46.31,82.535,60,94.53,0.0
TR041647,Leaf,355,Normal,city,sunny,214,28.19,58.483,60,93.61,0.0
TR041648,Model 3,230,Normal,coastal,heavy_rain,101,33.81,38.596,40,77.55,0.0
TR041649,ZS EV,141,Normal,coastal,cloudy,191,59.24,26.413,75,96.17,60.95
TR041650,ZS EV,146,Normal,coastal,sunny,130,59.38,26.026,50,80.87,28.82
TR041651,Leaf,426,Normal,city,monsoon,174,42.12,82.348,75,63.22,0.0
TR041652,Leaf,195,Normal,coastal,heavy_rain,77,41.05,34.71,50,78.37,8.95
TR041653,Model 3,185,Aggressive,highway,heavy_rain,236,59.27,37.801,60,84.14,21.14
TR041654,Atto 3,147,Normal,city,sunny,60,56.27,27.701,75,73.71,36.78
TR041655,Model 3,189,Eco,coastal,heavy_rain,36,45.25,26.958,60,90.35,45.42
TR041656,Model 3,138,Normal,rural,cloudy,125,50.73,20.592,60,87.18,52.86
TR041657,ZS EV,357,Normal,rural,sunny,287,24.63,63.298,60,92.79,0.0
TR041658,ZS EV,52,Aggressive,city,sunny,31,54.91,12.704,40,78.34,46.58
TR041659,Atto 3,57,Normal,rural,sunny,98,29.21,9.494,40,54.01,30.28
TR041660,Leaf,72,Normal,highway,light_rain,38,42.1,11.411,40,55.69,27.16
TR041661,Model 3,445,Normal,city,cloudy,261,73.4,71.917,50,94.39,0.0
TR041662,Atto 3,212,Normal,rural,cloudy,272,42.72,36.81,60,91.27,29.92
TR041663,ZS EV,180,Normal,city,sunny,127,50.75,34.135,40,77.54,0.0
TR041664,ZS EV,68,Normal,coastal,sunny,84,35.92,12.497,50,89.28,64.29
TR041665,Atto 3,47,Eco,highway,cloudy,33,45.37,6.804,60,54.07,42.73
TR041666,ZS EV,159,Normal,rural,monsoon,40,40.57,32.029,60,97.24,43.86
TR041667,Atto 3,126,Normal,coastal,cloudy,90,51.15,21.622,50,53.25,10.01
TR041668,Atto 3,128,Normal,rural,sunny,279,52.67,21.892,50,49.0,5.22
TR041669,Leaf,119,Normal,highway,cloudy,80,66.28,18.62,60,70.11,39.08
TR041670,Model 3,267,Normal,rural,light_rain,386,41.07,41.321,75,78.45,23.36
TR041671,Leaf,163,Normal,rural,light_rain,104,30.34,26.229,40,88.18,22.61
TR041672,Leaf,132,Normal,rural,sunny,27,30.6,20.594,75,87.8,60.34
TR041673,ZS EV,58,Eco,rural,heavy_rain,141,47.84,10.326,60,54.96,37.75
TR041674,ZS EV,105,Eco,highway,sunny,196,28.31,16.276,60,42.75,15.62
TR041675,ZS EV,40,Normal,city,sunny,17,38.66,7.483,50,73.78,58.81
TR041676,Leaf,57,Eco,coastal,light_rain,35,35.99,8.485,60,83.57,69.43
TR041677,Leaf,114,Eco,city,cloudy,87,37.36,17.51,75,79.34,55.99
TR041678,ZS EV,87,Normal,city,light_rain,98,53.83,16.932,40,71.54,29.21
TR041679,ZS EV,92,Normal,rural,light_rain,290,50.3,17.631,40,52.29,8.21
TR041680,ZS EV,52,Aggressive,highway,cloudy,20,51.9,11.861,75,50.19,34.38
TR041681,Atto 3,106,Normal,highway,sunny,101,55.16,17.306,75,85.68,62.6
TR041682,Model 3,117,Normal,city,monsoon,81,51.6,20.842,40,78.89,26.79
TR041683,Leaf,175,Normal,city,sunny,174,56.24,29.562,75,82.07,42.65
TR041684,Leaf,54,Eco,coastal,light_rain,89,32.38,8.029,75,80.8,70.09
TR041685,Model 3,140,Normal,rural,light_rain,130,40.28,22.181,60,78.09,41.12
TR041686,ZS EV,162,Eco,rural,heavy_rain,152,38.65,28.886,40,40.61,0.0
TR041687,Atto 3,96,Eco,city,sunny,117,42.02,15.882,50,40.03,8.27
TR041688,Atto 3,90,Aggressive,city,cloudy,64,67.99,21.173,40,95.81,42.88
TR041689,Atto 3,248,Normal,city,heavy_rain,436,47.41,47.225,75,62.13,0.0
TR041690,Leaf,71,Aggressive,highway,monsoon,72,37.58,15.816,75,61.6,40.51
TR041691,Leaf,174,Aggressive,rural,monsoon,163,43.7,41.606,75,71.12,15.65
TR041692,Leaf,246,Aggressive,highway,cloudy,310,52.81,47.768,75,67.43,3.74
TR041693,Leaf,218,Aggressive,highway,sunny,129,48.23,42.231,75,81.04,24.73
TR041694,Leaf,213,Normal,city,cloudy,88,46.79,36.164,40,82.98,0.0
TR041695,Model 3,60,Eco,rural,monsoon,10,26.03,9.266,50,70.62,52.09
TR041696,Atto 3,31,Eco,coastal,monsoon,40,45.0,5.32,60,47.94,39.07
TR041697,Leaf,177,Aggressive,rural,cloudy,92,48.4,36.966,60,79.78,18.17
TR041698,Atto 3,85,Eco,rural,cloudy,44,55.33,12.76,60,74.05,52.78
TR041699,ZS EV,140,Normal,city,heavy_rain,39,47.68,28.176,60,88.45,41.49
TR041700,Atto 3,68,Normal,coastal,heavy_rain,64,51.71,13.136,75,58.18,40.67
TR041701,ZS EV,65,Aggressive,coastal,sunny,25,49.14,15.169,40,74.34,36.42
TR041702,Model 3,84,Normal,rural,cloudy,135,56.97,13.029,60,61.1,39.38
TR041703,ZS EV,45,Normal,city,light_rain,24,53.57,8.847,75,93.94,82.14
TR041704,Leaf,263,Normal,city,monsoon,185,33.42,51.043,60,61.9,0.0
TR041705,Leaf,164,Normal,highway,sunny,130,35.16,23.999,75,84.75,52.75
TR041706,ZS EV,353,Eco,coastal,sunny,417,39.88,58.148,50,70.92,0.0
TR041707,Model 3,297,Aggressive,highway,cloudy,263,23.09,57.457,40,69.03,0.0
TR041708,Model 3,53,Eco,city,cloudy,25,37.78,7.545,40,81.1,62.24
TR041709,Leaf,267,Normal,highway,sunny,115,46.41,41.156,40,40.11,0.0
TR041710,ZS EV,253,Normal,rural,monsoon,185,61.27,51.929,60,81.76,0.0
TR041711,ZS EV,65,Aggressive,rural,light_rain,75,48.15,15.893,60,56.0,29.51
TR041712,ZS EV,542,Normal,highway,light_rain,340,29.15,99.136,75,57.68,0.0
TR041713,Leaf,92,Eco,city,cloudy,22,44.83,13.736,60,50.95,28.06
TR041714,Atto 3,115,Normal,city,monsoon,149,44.85,23.242,60,45.62,6.88
TR041715,Leaf,467,Eco,coastal,cloudy,348,47.78,71.201,75,95.17,0.24
TR041716,Atto 3,147,Aggressive,highway,cloudy,66,60.63,31.696,60,99.99,47.16
TR041717,Leaf,173,Eco,rural,sunny,144,40.59,25.038,75,51.73,18.35
TR041718,Atto 3,302,Eco,highway,sunny,246,41.56,45.007,40,94.82,0.0
TR041719,Model 3,243,Eco,rural,light_rain,200,36.56,33.434,40,86.13,2.54
TR041720,Leaf,66,Normal,highway,cloudy,45,38.85,10.275,60,52.78,35.65
TR041721,Model 3,35,Aggressive,coastal,cloudy,13,44.06,6.885,75,92.18,83.0
TR041722,Leaf,365,Normal,coastal,cloudy,142,54.11,60.555,60,49.05,0.0
TR041723,ZS EV,82,Normal,highway,cloudy,41,55.73,14.457,75,57.36,38.08
TR041724,Atto 3,148,Aggressive,coastal,heavy_rain,43,42.42,35.913,50,55.93,0.0
TR041725,Model 3,126,Eco,highway,sunny,95,21.41,16.292,50,87.79,55.21
TR041726,Model 3,190,Normal,city,light_rain,202,43.64,31.175,40,86.95,9.01
TR041727,Leaf,279,Normal,coastal,sunny,309,27.3,45.712,40,88.69,0.0
TR041728,ZS EV,63,Normal,highway,cloudy,84,46.72,11.002,60,65.98,47.64
TR041729,Leaf,91,Normal,highway,heavy_rain,88,57.5,14.845,50,70.13,40.44
TR041730,Atto 3,242,Normal,city,monsoon,53,39.55,49.288,60,52.73,0.0
TR041731,Model 3,64,Normal,coastal,sunny,42,40.68,9.597,60,90.5,74.5
TR041732,ZS EV,207,Normal,highway,sunny,239,31.54,36.041,60,55.65,0.0
TR041733,Model 3,181,Aggressive,city,sunny,84,62.53,36.926,75,99.46,50.23
TR041734,Atto 3,296,Aggressive,city,sunny,106,40.05,67.871,50,98.49,0.0
TR041735,Leaf,114,Eco,coastal,sunny,99,39.6,17.115,50,96.73,62.5
TR041736,Leaf,90,Normal,city,cloudy,95,37.45,15.261,50,45.88,15.36
TR041737,Model 3,299,Normal,highway,monsoon,192,61.57,48.648,50,92.49,0.0
TR041738,Model 3,276,Normal,coastal,sunny,345,58.8,43.54,75,88.97,30.92
TR041739,ZS EV,268,Aggressive,coastal,light_rain,250,42.5,65.252,60,86.29,0.0
TR041740,Atto 3,96,Eco,city,heavy_rain,95,60.11,16.109,40,72.14,31.87
TR041741,Model 3,179,Normal,city,heavy_rain,99,45.63,29.891,75,66.08,26.23
TR041742,ZS EV,250,Normal,city,heavy_rain,100,28.24,50.218,40,40.5,0.0
TR041743,Model 3,136,Normal,coastal,light_rain,40,64.18,21.802,50,58.08,14.48
TR041744,ZS EV,284,Aggressive,rural,cloudy,69,50.44,68.283,50,74.15,0.0
TR041745,ZS EV,220,Normal,coastal,light_rain,113,60.32,42.877,50,49.65,0.0
TR041746,ZS EV,212,Normal,highway,sunny,78,38.94,36.151,75,65.24,17.04
TR041747,Atto 3,164,Eco,city,monsoon,144,38.14,28.793,60,68.73,20.74
TR041748,Atto 3,179,Normal,city,light_rain,156,44.2,33.866,40,83.33,0.0
TR041749,Model 3,117,Normal,coastal,monsoon,89,52.37,19.765,50,68.03,28.5
TR041750,Leaf,234,Normal,rural,cloudy,136,50.55,36.886,75,41.86,0.0
TR041751,Atto 3,337,Eco,city,cloudy,213,58.38,52.8,60,66.55,0.0
TR041752,Leaf,53,Normal,city,heavy_rain,10,55.62,9.52,40,93.74,69.94
TR041753,Leaf,433,Normal,rural,cloudy,355,40.49,73.018,60,42.03,0.0
TR041754,ZS EV,57,Eco,city,sunny,79,69.71,9.842,60,86.07,69.67
TR041755,Atto 3,137,Aggressive,coastal,cloudy,41,51.61,31.067,50,83.5,21.37
TR041756,ZS EV,88,Eco,rural,sunny,146,36.6,14.575,60,55.04,30.75
TR041757,Atto 3,48,Eco,city,sunny,44,55.89,7.57,40,68.28,49.36
TR041758,Leaf,152,Normal,coastal,cloudy,100,46.62,25.012,50,54.87,4.85
TR041759,ZS EV,265,Normal,coastal,sunny,88,36.73,49.183,60,99.04,17.07
TR041760,Atto 3,192,Normal,coastal,sunny,252,49.31,33.753,75,98.14,53.14
TR041761,Model 3,143,Aggressive,city,sunny,305,29.26,29.923,60,57.96,8.09
TR041762,Atto 3,162,Normal,city,monsoon,195,54.52,32.537,50,63.34,0.0
TR041763,Atto 3,179,Normal,coastal,cloudy,49,54.92,31.79,60,59.15,6.17
TR041764,Leaf,203,Normal,city,heavy_rain,212,61.75,36.891,50,52.52,0.0
TR041765,Atto 3,195,Normal,coastal,monsoon,113,52.3,38.459,40,61.03,0.0
TR041766,Model 3,144,Normal,highway,sunny,183,42.79,20.329,75,84.76,57.66
TR041767,Atto 3,230,Normal,city,heavy_rain,227,46.08,44.1,50,66.96,0.0
TR041768,Leaf,307,Normal,rural,monsoon,498,38.24,55.281,50,68.11,0.0
TR041769,ZS EV,56,Eco,city,sunny,28,26.14,9.468,40,83.61,59.94
TR041770,Atto 3,197,Normal,coastal,light_rain,152,40.36,35.208,40,77.8,0.0
TR041771,ZS EV,100,Normal,highway,sunny,80,49.21,16.926,40,76.02,33.7
TR041772,Model 3,124,Eco,rural,sunny,85,42.82,17.191,40,84.49,41.51
TR041773,Model 3,128,Eco,coastal,heavy_rain,100,50.78,18.634,75,81.94,57.09
TR041774,Leaf,313,Aggressive,city,light_rain,165,50.56,69.917,40,42.29,0.0
TR041775,Leaf,141,Normal,coastal,sunny,156,40.99,23.308,60,56.07,17.22
TR041776,ZS EV,147,Normal,highway,sunny,114,31.35,25.277,40,41.81,0.0
TR041777,Atto 3,116,Normal,coastal,monsoon,34,38.25,22.311,75,70.89,41.14
TR041778,ZS EV,198,Aggressive,coastal,heavy_rain,100,33.43,51.445,75,50.68,0.0
TR041779,Atto 3,95,Normal,city,cloudy,25,49.52,17.127,50,51.81,17.56
TR041780,Leaf,217,Eco,coastal,light_rain,173,36.37,33.127,40,46.49,0.0
TR041781,Atto 3,263,Eco,highway,cloudy,164,56.36,38.041,60,49.36,0.0
TR041782,Leaf,268,Normal,rural,monsoon,124,34.88,45.732,50,51.97,0.0
TR041783,ZS EV,107,Eco,highway,sunny,67,45.12,16.435,40,81.33,40.24
TR041784,Atto 3,185,Normal,coastal,heavy_rain,47,43.45,35.317,40,41.97,0.0
TR041785,Atto 3,58,Aggressive,highway,sunny,26,61.11,12.44,50,63.97,39.09
TR041786,Atto 3,173,Aggressive,city,cloudy,151,36.04,40.338,40,93.8,0.0
TR041787,Model 3,120,Normal,highway,heavy_rain,93,35.56,18.641,60,81.66,50.59
TR041788,Leaf,59,Normal,rural,cloudy,84,25.83,9.852,60,62.0,45.58
TR041789,Atto 3,340,Eco,highway,heavy_rain,257,53.7,53.693,60,47.34,0.0
TR041790,Atto 3,189,Normal,coastal,sunny,178,48.56,33.814,50,62.13,0.0
TR041791,ZS EV,207,Normal,coastal,cloudy,185,36.94,36.881,75,58.03,8.86
TR041792,Leaf,53,Eco,city,light_rain,24,50.09,8.271,75,58.44,47.41
TR041793,Leaf,115,Aggressive,rural,monsoon,81,33.33,26.991,60,40.22,0.0
TR041794,ZS EV,165,Normal,coastal,cloudy,295,50.31,30.64,75,71.82,30.97
TR041795,ZS EV,95,Normal,coastal,sunny,216,33.98,17.232,40,45.23,2.15
TR041796,ZS EV,138,Aggressive,rural,monsoon,70,46.48,36.625,60,61.29,0.25
TR041797,ZS EV,141,Eco,rural,light_rain,90,43.91,23.134,50,76.93,30.66
TR041798,Atto 3,166,Normal,coastal,sunny,200,28.48,27.79,40,92.19,22.72
TR041799,Model 3,54,Normal,coastal,sunny,97,64.17,8.385,75,88.78,77.6
TR041800,Atto 3,201,Normal,highway,cloudy,96,34.8,31.979,75,90.96,48.32
TR041801,Model 3,313,Aggressive,coastal,sunny,243,68.53,62.952,40,73.77,0.0
TR041802,ZS EV,77,Normal,highway,heavy_rain,86,26.84,14.18,50,43.17,14.81
TR041803,ZS EV,74,Normal,coastal,light_rain,99,33.67,13.839,75,63.28,44.83
TR041804,Leaf,326,Normal,highway,cloudy,300,49.69,52.458,50,73.44,0.0
TR041805,Atto 3,334,Aggressive,coastal,heavy_rain,479,39.47,81.084,40,96.19,0.0
TR041806,ZS EV,323,Aggressive,coastal,light_rain,326,27.22,80.277,50,81.0,0.0
TR041807,Atto 3,72,Eco,highway,light_rain,83,42.69,10.849,50,93.19,71.49
TR041808,Leaf,94,Normal,rural,cloudy,140,42.93,15.436,50,97.0,66.13
TR041809,Leaf,241,Normal,highway,heavy_rain,250,41.63,40.578,60,75.58,7.95
TR041810,Leaf,244,Normal,rural,heavy_rain,237,38.55,41.812,50,95.2,11.58
TR041811,Model 3,335,Normal,coastal,heavy_rain,77,43.78,56.49,60,42.02,0.0
TR041812,Leaf,38,Normal,rural,sunny,26,34.57,5.936,75,55.72,47.81
TR041813,Model 3,210,Normal,city,heavy_rain,376,51.21,36.939,75,63.48,14.23
TR041814,Leaf,115,Normal,rural,cloudy,131,58.07,19.016,60,49.38,17.69
TR041815,Atto 3,290,Aggressive,rural,cloudy,319,30.9,65.903,50,65.55,0.0
TR041816,Atto 3,251,Normal,coastal,light_rain,248,47.32,43.269,50,45.93,0.0
TR041817,Model 3,59,Normal,coastal,sunny,79,58.27,8.961,40,87.71,65.31
TR041818,Atto 3,115,Normal,highway,sunny,89,46.11,17.704,60,67.27,37.76
TR041819,Leaf,45,Aggressive,coastal,cloudy,47,52.63,9.78,50,64.61,45.05
TR041820,Atto 3,174,Normal,highway,monsoon,114,66.09,32.321,75,62.88,19.79
TR041821,Leaf,78,Eco,city,cloudy,37,41.31,12.072,75,63.11,47.01
TR041822,Leaf,289,Normal,city,sunny,245,47.97,48.717,50,77.93,0.0
TR041823,Model 3,278,Normal,highway,cloudy,107,40.58,39.358,50,66.34,0.0
TR041824,Model 3,290,Normal,highway,sunny,297,34.33,42.794,50,48.58,0.0
TR041825,Leaf,70,Eco,highway,cloudy,34,34.28,10.068,40,82.43,57.26
TR041826,Leaf,350,Normal,coastal,light_rain,72,51.04,57.677,75,88.47,11.57
TR041827,Leaf,99,Normal,city,cloudy,109,51.46,16.756,75,62.96,40.62
TR041828,Leaf,352,Eco,highway,heavy_rain,282,57.17,53.389,50,87.28,0.0
TR041829,Model 3,142,Normal,coastal,heavy_rain,191,59.07,23.927,60,67.4,27.52
TR041830,Atto 3,350,Aggressive,highway,cloudy,215,43.34,72.394,75,45.4,0.0
TR041831,Leaf,57,Aggressive,coastal,sunny,22,34.69,12.249,75,95.81,79.48
TR041832,Leaf,321,Eco,rural,light_rain,108,37.6,47.304,60,46.37,0.0
TR041833,Atto 3,46,Normal,coastal,sunny,25,49.12,8.202,75,47.41,36.47
TR041834,Model 3,472,Normal,city,cloudy,271,57.17,73.47,40,44.17,0.0
TR041835,Leaf,99,Aggressive,highway,sunny,80,37.22,19.004,75,54.39,29.05
TR041836,Leaf,198,Normal,city,sunny,101,63.8,32.782,50,80.64,15.08
TR041837,Model 3,130,Eco,highway,cloudy,111,41.7,16.67,60,86.69,58.91
TR041838,Leaf,69,Normal,rural,sunny,22,38.33,10.968,60,68.15,49.87
TR041839,Model 3,379,Normal,highway,light_rain,350,42.34,54.489,75,94.22,21.57
TR041840,Model 3,91,Aggressive,coastal,light_rain,56,53.36,19.292,75,69.99,44.27
TR041841,Model 3,144,Eco,rural,light_rain,87,21.69,20.011,75,49.75,23.07
TR041842,Leaf,446,Aggressive,rural,cloudy,281,51.51,93.854,50,52.63,0.0
TR041843,Leaf,73,Normal,city,light_rain,41,54.37,12.78,40,93.23,61.28
TR041844,ZS EV,437,Eco,rural,cloudy,189,44.41,70.976,40,42.13,0.0
TR041845,Model 3,505,Normal,coastal,sunny,407,55.7,80.665,50,91.1,0.0
TR041846,Model 3,217,Normal,city,heavy_rain,249,53.91,37.061,75,76.63,27.22
TR041847,ZS EV,92,Aggressive,rural,cloudy,106,56.01,21.843,50,88.34,44.65
TR041848,ZS EV,176,Normal,coastal,cloudy,89,33.5,32.942,50,91.82,25.94
TR041849,ZS EV,354,Normal,coastal,heavy_rain,294,42.92,69.049,40,64.64,0.0
TR041850,Leaf,58,Normal,rural,monsoon,22,55.23,10.639,40,99.82,73.22
TR041851,Leaf,68,Normal,coastal,light_rain,94,27.79,11.218,75,74.72,59.76
TR041852,ZS EV,251,Aggressive,rural,light_rain,203,57.72,59.93,50,77.49,0.0
TR041853,Model 3,70,Eco,coastal,sunny,35,41.64,9.693,75,89.16,76.24
TR041854,Model 3,122,Aggressive,coastal,sunny,64,52.47,23.511,60,89.19,50.01
TR041855,Atto 3,314,Normal,highway,sunny,142,53.64,52.759,75,43.31,0.0
TR041856,Leaf,131,Normal,highway,cloudy,152,54.51,20.061,75,47.25,20.5
TR041857,Model 3,316,Aggressive,highway,light_rain,421,49.23,60.055,40,93.44,0.0
TR041858,Model 3,70,Normal,coastal,sunny,98,33.18,10.77,50,40.07,18.53
TR041859,Model 3,115,Normal,coastal,sunny,99,50.61,18.384,75,80.97,56.46
TR041860,Leaf,290,Normal,rural,cloudy,153,40.09,48.495,60,82.27,1.45
TR041861,Atto 3,137,Aggressive,city,monsoon,159,39.4,35.478,50,53.45,0.0
TR041862,Atto 3,182,Normal,highway,cloudy,231,44.0,30.852,75,70.65,29.51
TR041863,Leaf,176,Normal,coastal,light_rain,190,28.71,30.301,60,57.13,6.63
TR041864,Atto 3,271,Normal,coastal,sunny,227,56.5,48.57,60,55.0,0.0
TR041865,Leaf,74,Aggressive,rural,monsoon,82,44.11,16.997,60,55.14,26.81
TR041866,Leaf,49,Eco,highway,sunny,19,22.27,6.958,40,63.01,45.61
TR041867,Model 3,119,Normal,highway,monsoon,143,50.79,19.612,50,71.18,31.96
TR041868,Leaf,266,Normal,coastal,sunny,200,65.02,43.218,60,75.65,3.62
TR041869,Leaf,77,Normal,highway,sunny,83,57.61,11.749,75,97.2,81.53
TR041870,Leaf,90,Normal,highway,cloudy,108,29.2,14.207,75,60.28,41.34
TR041871,ZS EV,123,Eco,coastal,sunny,110,39.04,20.761,60,58.25,23.65
TR041872,Model 3,120,Aggressive,coastal,monsoon,111,35.77,26.512,40,69.6,3.32
TR041873,Model 3,260,Normal,highway,sunny,111,42.47,38.134,60,47.09,0.0
TR041874,ZS EV,107,Aggressive,highway,sunny,80,40.72,23.85,40,80.92,21.3
TR041875,Atto 3,232,Aggressive,highway,cloudy,359,56.66,50.712,60,46.27,0.0
TR041876,Model 3,246,Eco,rural,cloudy,184,34.82,32.645,60,93.07,38.66
TR041877,Model 3,135,Aggressive,coastal,sunny,158,47.3,26.982,40,58.87,0.0
TR041878,Model 3,50,Aggressive,rural,heavy_rain,12,22.49,10.974,75,83.54,68.91
TR041879,Model 3,50,Normal,city,light_rain,10,45.29,8.267,60,51.47,37.69
TR041880,Leaf,102,Normal,highway,heavy_rain,98,41.12,16.558,50,93.3,60.18
TR041881,Atto 3,413,Aggressive,highway,sunny,189,37.15,84.419,40,82.41,0.0
TR041882,Atto 3,224,Normal,city,sunny,249,36.43,39.588,60,73.43,7.45
TR041883,Leaf,163,Normal,highway,cloudy,89,50.24,24.237,50,84.69,36.22
TR041884,Atto 3,83,Normal,city,monsoon,46,42.83,15.688,50,43.62,12.24
TR041885,Atto 3,172,Aggressive,rural,cloudy,150,53.95,38.775,50,82.93,5.38
TR041886,Model 3,82,Normal,highway,sunny,130,35.34,11.98,40,57.37,27.42
TR041887,ZS EV,87,Normal,city,light_rain,89,55.61,17.139,40,41.09,0.0
TR041888,Model 3,216,Aggressive,highway,monsoon,131,47.22,45.273,60,71.74,0.0
TR041889,ZS EV,298,Normal,coastal,sunny,322,39.59,54.369,40,82.98,0.0
TR041890,ZS EV,262,Normal,coastal,light_rain,234,35.09,49.945,40,54.89,0.0
TR041891,ZS EV,219,Normal,highway,cloudy,70,57.23,38.683,60,68.42,3.95
TR041892,Model 3,115,Eco,rural,light_rain,136,46.8,16.0,40,58.28,18.28
TR041893,Atto 3,115,Aggressive,rural,monsoon,119,45.24,28.149,50,60.44,4.14
TR041894,ZS EV,140,Aggressive,city,cloudy,43,30.76,35.398,60,94.03,35.03
TR041895,ZS EV,83,Eco,rural,cloudy,68,49.52,13.64,50,96.85,69.57
TR041896,ZS EV,226,Aggressive,city,sunny,144,57.2,54.166,40,86.36,0.0
TR041897,ZS EV,212,Normal,rural,sunny,293,51.7,38.64,75,60.68,9.16
TR041898,Leaf,44,Normal,city,monsoon,72,63.95,8.196,40,41.18,20.69
TR041899,Model 3,125,Eco,city,sunny,130,41.64,17.954,60,64.95,35.03
TR041900,Leaf,84,Eco,coastal,sunny,69,36.79,12.546,60,81.16,60.25
TR041901,Leaf,155,Normal,coastal,sunny,153,40.03,25.859,75,61.69,27.21
TR041902,Leaf,121,Aggressive,rural,light_rain,94,44.41,25.777,50,63.39,11.84
TR041903,Atto 3,450,Normal,highway,sunny,496,50.59,74.323,40,49.37,0.0
TR041904,Model 3,61,Aggressive,city,heavy_rain,147,38.01,13.692,60,42.64,19.82
TR041905,Atto 3,53,Normal,rural,sunny,123,33.26,9.013,75,53.84,41.82
TR041906,Atto 3,162,Eco,city,light_rain,107,41.0,26.139,60,74.52,30.95
TR041907,Atto 3,262,Aggressive,rural,sunny,126,66.17,57.844,75,58.42,0.0
TR041908,ZS EV,299,Normal,coastal,sunny,250,31.6,56.241,60,41.4,0.0
